encoder__Undergraduate Major_Arts,encoder__Undergraduate Major_Business,encoder__Undergraduate Major_Economics,encoder__Undergraduate Major_Engineering,encoder__Undergraduate Major_Science,encoder__Current Job Title_Analyst,encoder__Current Job Title_Consultant,encoder__Current Job Title_Engineer,encoder__Current Job Title_Entrepreneur,encoder__Current Job Title_Manager,encoder__MBA Funding Source_Employer,encoder__MBA Funding Source_Loan,encoder__MBA Funding Source_Scholarship,encoder__MBA Funding Source_Self-funded,encoder__Desired Post-MBA Role_Consultant,encoder__Desired Post-MBA Role_Executive,encoder__Desired Post-MBA Role_Finance Manager,encoder__Desired Post-MBA Role_Marketing Director,encoder__Desired Post-MBA Role_Startup Founder,encoder__Reason for MBA_Career Growth,encoder__Reason for MBA_Entrepreneurship,encoder__Reason for MBA_Networking,encoder__Reason for MBA_Skill Enhancement,remainder__Age,remainder__Undergraduate GPA,remainder__Years of Work Experience,remainder__Annual Salary (Before MBA),remainder__GRE/GMAT Score,remainder__Undergrad University Ranking,remainder__Entrepreneurial Interest,remainder__Networking Importance,remainder__Expected Post-MBA Salary,remainder__Gender,remainder__Has Management Experience,remainder__Location Preference (Post-MBA),remainder__Online vs. On-Campus MBA,remainder__Decided to Pursue MBA?
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12543341893364,-0.3341197070910877,0.5124904588746716,1.3864327943255166,1.5978724582561743,0.3863062589549574,-0.10744720552640545,-0.5108270643008447,-0.5967335443793429,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.6136685654668386,-0.8398042192350431,1.5608855332858649,-0.8698053867408168,-1.3884135952387713,-1.153015512385722,-0.6488793321396861,0.339154058748278,1.201849934697798,1.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3734726100225064,0.5028753474920109,-1.2348346651439839,0.4018988276590137,1.3384704917449608,-1.5395716522739644,-0.3781632688330458,-1.0517241426048318,0.7342468041055803,2.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.37064496324409285,-0.12487094344531284,-0.18643959073279057,0.4071601982223617,0.04778753642087413,-1.4291270408773238,-1.0742902887644064,-1.476714704129393,-0.6401610489483825,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6136685654668386,1.6363061505732908,0.5124904588746716,0.3746248111357756,1.1486641747855362,-0.656014761100839,0.9367433243706357,0.918686642645407,0.9753519741122508,1.0,0.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1147625365106921,-0.9618659980284114,0.5124904588746716,-1.156666142088065,-1.325144822918963,0.45533414107785786,1.0914382176887159,-1.7085277376882446,0.9342645789782984,1.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6215118011113728,0.3285013777871993,-0.8853696403402528,1.4323150405617724,-1.293510436759059,0.8211819163292301,0.8207221543820753,1.1504996762042585,-1.0819737102928495,1.0,0.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1147625365106921,0.7121241111377857,0.8619554836784027,-0.6222114778773794,1.534603685936366,-0.656014761100839,-0.10744720552640545,-0.5880980754871287,-0.0009416822061369495,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8695509922002392,1.1480590353998161,-1.5842996899477149,-1.4686344672559961,-0.24324881625024344,-0.11759728054221567,-0.9969428421053664,-1.2835371761636833,1.5281350881416433,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1175901832891058,-0.31668231012060605,-0.5359046155365217,1.4370347994494816,-0.7557258720406896,0.5381675996253383,1.6328703443019958,0.03007001400314222,-0.749062352238073,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.610840918688425,0.6598119202263424,-0.8853696403402528,-0.8275596760409928,-0.8696096622163443,0.4967508703515981,0.9367433243706357,1.652761248915104,-0.5261607703632916,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8695509922002392,-0.6654302495302308,-0.5359046155365217,0.08911808497762437,-0.6481689590970157,-0.6905287021622892,0.9754170477001556,0.8027801258659809,1.0572558043403035,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3656293743779722,-0.21205792829771863,1.211420508482134,-0.28664435827090184,-0.6165345729371117,0.4898480821393081,0.43398492108687486,0.8800511370522649,1.208279077461564,1.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6186841543329593,1.3921825929865534,0.8619554836784027,1.1278905923045242,0.8892622082743228,1.4355300672230438,-0.7649005021282461,-0.317649536335135,-1.2076252705915853,1.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6136685654668386,1.5839939596618466,-0.5359046155365217,0.25512206356090716,-0.8316483988244594,0.2689588593460267,-1.1129640120939264,-0.16310751396256745,0.6047771705180179,0.0,0.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8667233454218257,0.7818736990197107,0.8619554836784027,0.9890832571479595,1.1043760341616706,-1.0908904184751116,-1.3450063520710467,1.1891351817974003,-0.5037696179791412,2.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3734726100225064,-0.42130669194349346,-1.5842996899477149,0.5710751031996093,0.29453574846812597,1.3941133379493036,0.43398492108687486,-1.4380791985362513,0.005783053328376849,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3734726100225064,1.1306216384293353,0.8619554836784027,-0.49849189654218046,0.642513996227071,0.9592376805750309,-1.1129640120939264,-1.553985715315677,1.434653874392633,0.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6136685654668386,-1.6419244798771793,1.5608855332858649,0.7308892340613061,-0.8189946443604977,-0.32468092691091693,-0.4168369921625657,0.6482381034934134,-0.5482809627075896,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.6186841543329593,-1.3629261283494793,-1.2348346651439839,0.3351258453624054,-0.6418420818650349,0.5312648114130483,1.1301119410182359,-0.7812756034528383,1.0651629109578087,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6215118011113728,0.5726249353739358,0.16302543407094053,1.3683661762881376,-0.743072117576728,0.006652907279005088,-0.7262267787987261,1.7300322601013876,-0.27594148992522866,1.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.8667233454218257,-0.7177424404416741,0.16302543407094053,1.0202259284971886,0.7943590497946105,1.7116415957146456,-0.8035742254577662,1.6913967545082458,1.7060326706700633,1.0,0.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.12260577215522644,1.5839939596618466,-0.8853696403402528,-1.592276675494675,-0.9012440483762484,-0.15901400981595593,0.7820484310525554,0.4936960811208455,0.1464113140116709,2.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.37064496324409285,-0.21205792829771863,-0.18643959073279057,-0.4256838127170259,-1.711084334069793,-0.062374974843895335,0.08592141112119475,-0.12447200836942532,-0.8432579151830576,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8667233454218257,-0.22949532526820027,-1.2348346651439839,-0.7525851455132831,-1.2682029278311358,1.6495165018040352,0.2406163044392747,-1.7085277376882446,0.5998013588770957,1.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3656293743779722,0.6423745232558608,0.8619554836784027,-0.3105139585472676,0.534957083283397,1.7254471721392257,-1.2676589054120067,0.339154058748278,1.6035112446823474,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3656293743779722,0.956247668724523,0.8619554836784027,-0.21793704856129795,1.1802985609454404,0.9868488334241912,-0.7262267787987261,-1.4380791985362513,0.04388988802395504,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6215118011113728,-0.07255875253386875,-0.18643959073279057,-1.1503602347216992,1.7370637573597523,-0.9597374424416009,-0.45551071549208594,1.38231270976311,1.6938148361458185,1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3628017275995585,-0.9793033949988923,0.5124904588746716,1.342252756212697,1.0980491569296897,-0.3799032326092373,1.6328703443019958,-1.3608081873499673,-0.7286171855946795,2.0,1.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.610840918688425,0.9736850656950039,0.8619554836784027,-0.3450223595951092,0.44005392480368477,-0.04166661020702521,-1.5770486920481672,-1.3994436929431093,1.4395557878408682,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8667233454218257,-0.6131180586187867,-0.5359046155365217,0.39126002688753786,1.5788918265602319,1.6633220782286153,1.2461331110067955,0.7641446202728391,-0.6387569832873302,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8667233454218257,-1.118802570762742,-1.2348346651439839,0.29349911943474,-1.3124910684550015,-1.0356681127767913,-1.3063326287415267,-1.2062661649773996,-0.8928682352069066,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3656293743779722,0.4680005535510484,-0.18643959073279057,-1.0732966305879543,-0.2305950617862818,-0.12450006875450571,1.7102177909610363,0.30051855315513587,1.4002173166005072,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.610840918688425,-1.4152383192609228,0.5124904588746716,-1.723888312674896,-1.1416653831915193,0.13090309510022585,-1.0742902887644064,1.0345931594248323,0.1438987754603141,1.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.37064496324409285,1.6537435475437716,-0.5359046155365217,-1.347622944298991,1.6105262127201359,-0.007152669145574997,-0.7262267787987261,-1.7471632432813866,0.37899355912844485,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8667233454218257,0.4680005535510484,-0.5359046155365217,1.179885313165846,-0.4583626421375912,-0.656014761100839,1.1687856643477557,-1.2062661649773996,-0.2805724433336118,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.610840918688425,1.7060557384552157,-0.5359046155365217,-0.51628770874174,-1.7237380885337545,-0.13140285696679577,-0.49418443882160584,-1.1289951537911156,-1.2063936340468027,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.610840918688425,-0.5433684707368617,1.211420508482134,1.0053316074171226,-0.43305513320966793,-0.8009733135589299,0.5113323677459151,0.1846120363757101,-0.6850418846402659,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3656293743779722,1.6537435475437716,1.211420508482134,-0.7711546886780409,0.3135163801640684,-1.3808075233912935,0.3179637510983148,1.0345931594248323,-1.4494940552560212,1.0,1.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.610840918688425,-1.2234269525856296,1.5608855332858649,0.6965742657547641,1.5599111948642894,-0.12450006875450571,0.6660272610639953,1.227770687390542,0.27706331868222467,1.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.12543341893364,-1.5896122889657351,0.8619554836784027,0.7341389041151387,-1.7237380885337545,1.5735858314688447,1.1301119410182359,-1.515350209722535,0.9924963548156267,1.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6215118011113728,-1.6070496859362167,0.8619554836784027,-0.4620491680813433,-1.6667961934459272,-1.0977932066874017,-0.687553055469206,0.03007001400314222,-1.2310263649424575,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12543341893364,-0.10743354647483122,0.5124904588746716,1.6228849772900993,1.1676448064814786,-0.2694586212125966,1.323480557665836,1.2664061929836845,-1.3519484409092277,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3628017275995585,-1.4326757162314043,-1.5842996899477149,-0.7177672520793622,0.4716883109635889,0.3863062589549574,1.6715440676315165,-1.515350209722535,1.5501074841005675,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8695509922002392,0.04950302625949952,0.8619554836784027,0.8236982633368353,-0.4204013787457063,0.7245428813571695,0.6273535377344751,-1.6698922320951028,0.14788927786541017,0.0,0.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3656293743779722,-0.5782432646778242,-0.5359046155365217,0.7849343419804033,-1.6541424389819657,1.3319882440386932,0.2406163044392747,-1.592621220908819,1.0852878520995588,1.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12260577215522644,-0.5608058677073433,-1.5842996899477149,0.9449805921316596,-1.091050365335673,-1.3393907941175531,1.7102177909610363,1.498219226542536,1.6856614022193566,1.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6136685654668386,0.48543795052153005,-1.5842996899477149,0.36000129589352886,0.35147764355595335,-0.2694586212125966,-1.422353798730087,-0.35628504192827715,0.659535731299059,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12543341893364,-1.1536773647037046,-0.8853696403402528,1.3543229592697896,1.680121862271925,1.449335643647624,-0.3781632688330458,-1.553985715315677,1.6614227950180323,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12543341893364,0.9388102717540414,-0.8853696403402528,-0.474931788651894,-0.0787500082187422,0.6140982699605289,-0.9195953954463263,1.7300322601013876,-0.640776867220774,0.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8695509922002392,0.2936265838462368,1.5608855332858649,-0.07665377431609897,-1.432701735862637,0.40701462359182755,-1.4610275220596067,1.5754902377288196,-1.3482288985439839,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6215118011113728,1.4619321808684784,-1.5842996899477149,-0.9151460213014337,1.3511242462089224,0.17231982437396612,1.2848068343363162,-0.2790140307419932,-0.987137696344578,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8695509922002392,-0.45618148588445595,0.8619554836784027,-0.16269265764614346,-0.0787500082187422,0.0894863658264856,-0.532858162151126,-1.3994436929431093,1.1811338080145521,0.0,1.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.3656293743779722,1.7060557384552157,-0.5359046155365217,1.4670942474474333,0.775378418098668,1.7254471721392257,-1.2676589054120067,0.8414156314591231,1.3423057662648226,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.12260577215522644,0.2761891868757552,-0.5359046155365217,0.058517025304033896,0.39576578417981906,1.0213627744856413,-0.4168369921625657,-1.553985715315677,-1.2548954811803472,0.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.6186841543329593,1.6711809445142534,0.16302543407094053,1.6781680547535138,0.8702815765783803,-1.5395716522739644,-0.4168369921625657,0.4164250699345616,0.39002902256969824,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.610840918688425,-1.6419244798771793,1.211420508482134,0.8292304397380027,1.2245867015693062,-0.055472186631605296,-1.3063326287415267,0.918686642645407,-0.014292622351581926,1.0,1.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1175901832891058,0.8167484929606731,1.211420508482134,0.20761498229773512,0.6488408734590517,-0.6076952436148086,0.12459513445071464,-1.01308863701169,0.8829299677917536,2.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3734726100225064,1.1131842414588538,0.8619554836784027,1.4866309543186889,0.6678215051549942,0.40701462359182755,-1.383680075400567,1.5368547321356778,-1.1709963997497466,0.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3656293743779722,-1.5373000980542917,-1.5842996899477149,0.8893106491856462,-1.3567792090788673,0.6693205756588492,-1.0356165654348866,1.7300322601013876,-0.42253087148527124,1.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12260577215522644,0.2936265838462368,1.5608855332858649,1.6862922298880954,0.5665914694433011,0.8902097984521306,0.7820484310525554,-0.5108270643008447,-0.5943195367515688,0.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.3628017275995585,1.0608720505474105,1.5608855332858649,1.6680708656576766,0.0730950453487974,-1.0977932066874017,-0.687553055469206,1.6141257433219616,-1.4079140055041557,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.37064496324409285,0.22387699596431188,-1.2348346651439839,0.869116270993972,0.984165366754035,0.027361271915875215,0.5113323677459151,-0.9358176258254061,1.1048216076998132,1.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3628017275995585,-1.5024253041133293,-0.8853696403402528,-0.4428606401444269,0.0730950453487974,0.8764042220275504,-0.9969428421053664,1.0345931594248323,0.6036686976277135,1.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.610840918688425,0.6946867141673049,-0.18643959073279057,1.0828594501299864,0.8006859270265914,-1.0977932066874017,0.12459513445071464,0.8414156314591231,0.4546899411707924,1.0,1.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6136685654668386,-1.5198627010838102,-0.18643959073279057,0.1832424568939905,-0.224268184554301,0.7521540342063296,-1.383680075400567,-1.592621220908819,0.6358883096392302,1.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.12260577215522644,1.1131842414588538,1.5608855332858649,1.44659037686968,-1.6857768251418697,-0.6007924554025187,-1.5770486920481672,-0.8585466146391223,-1.4416115813694117,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.3656293743779722,-1.5721748919952543,0.8619554836784027,1.494020085036332,1.5156230542404237,-1.159918300598012,0.2019425811097548,-0.3949205475214189,-1.5429752690050318,1.0,1.0,0.0,1.0,1.0
